62360;1
54103;1
57201;1
63920;1
89465;1
52560;1
64684;1
55377;1
51179;1
68401;3
78352;1
52806;1
62409;1
52757;1
66507;1
59357;1
52616;1
64471;1
58353;2
52232;1
51164;2
64673;1
59354;1
77994;1
75297;2
62341;1
89343;1
62241;1
86359;1
52543;1
85343;1
59320;2
78645;1
68523;1
70618;1
56382;2
58201;1
52444;1
52441;1
85349;1
63015;1
55109;1
67053;4
62332;1
55930;1
64599;2
58476;1
58733;1
63906;2
52531;1
53210;2
49438;1
66530;1
63028;1
60473;1
57481;1
63029;1
73507;1
67268;1
63447;1
62467;1
63849;2
58967;1
52270;1
63848;1
55914;3
71639;1
58658;1
58659;1
51908;2
60487;1
84956;1
62597;3
89578;1
71548;1
59907;7
52278;1
61829;3
83182;8
51123;1
89486;1
62305;1
52780;1
60495;1
64301;1
62300;1
64562;1
67546;2
67957;1
85808;1
50776;3
58848;1
58849;1
58982;1
90222;1
60211;2
61812;1
63822;3
67198;3
67694;2
67196;1
58439;1
63057;2
66420;1
91372;1
63053;1
62571;1
50787;2
62570;1
50836;1
66690;2
58049;1
60977;3
59280;2
53374;1
59958;1
50043;1
73554;2
50795;1
50185;1
75489;1
79992;1
59003;1
79999;1
70967;1
66689;2
60030;1
59941;1
66877;1
86035;2
67636;2
60580;4
54178;1
60444;1
60445;1
54922;1
60638;1
66484;2
73236;1
54038;3
68340;1
58151;1
67709;2
65081;4
53979;1
66868;1
66257;3
53973;1
50673;1
53771;1
59536;1
89255;1
58285;1
60458;2
79970;1
49824;1
59437;1
47073;1
55003;1
48071;1
58009;1
63561;1
52095;2
54602;1
63562;1
74238;1
59137;3
66999;2
53153;1
59039;2
80798;1
60357;1
49236;1
60354;3
60258;1
53294;1
53540;1
60565;1
54058;2
60259;1
65777;1
59797;4
66238;1
59593;1
90683;1
60673;3
59594;4
59048;2
70724;1
56058;2
60670;2
61092;1
61295;3
65519;1
49385;1
55816;1
89426;1
59456;3
59455;1
59457;3
86751;1
52184;1
59791;2
59790;3
59040;1
54146;1
76692;2
60282;4
59582;1
89718;1
63640;1
53428;1
79257;1
66088;1
56813;2
60937;4
56809;3
56269;2
56063;3
48191;4
89022;2
52179;1
62401;1
65635;1
59574;2
59977;1
76535;1
59571;2
59777;1
58901;2
63639;2
47965;1
59472;4
53047;2
54834;2
75320;1
54026;1
66623;1
54124;1
61170;2
53730;1
66499;2
46170;1
79673;1
49277;1
89618;1
44878;1
56831;1
67757;1
53446;3
52055;2
60524;3
59466;4
72084;1
85787;1
60390;3
70723;1
49873;1
72950;1
61641;4
62029;2
66160;2
59094;3
59720;1
55543;1
55544;1
89859;1
72414;1
54293;4
60822;1
64888;2
61146;3
61243;1
49875;1
51773;1
59729;3
49874;1
54897;1
62782;1
56338;1
68153;2
66608;1
56237;2
54898;1
66152;1
66703;1
57870;1
56741;2
55555;1
61159;2
72560;2
71370;1
59874;1
50100;1
62795;1
61520;4
76124;1
72634;1
77590;1
59849;14
84696;1
51892;1
61125;2
61265;2
44716;1
60801;5
71381;1
71383;1
59844;1
64284;3
65263;2
59750;3
48183;2
65857;3
59754;4
71490;1
56760;1
72449;1
49845;1
65261;2
55536;6
71397;2
59857;1
64999;1
89049;1
55787;1
48778;2
64051;1
62066;1
60719;2
54355;1
65290;1
56104;1
63192;1
57072;2
56108;3
61106;2
65824;1
54669;1
51529;1
61615;2
61613;1
84589;1
62053;1
63184;1
63187;2
61209;2
63189;2
72111;1
76611;1
48885;1
54360;1
61217;1
65593;3
60086;1
49620;1
61118;3
61605;1
60894;1
47866;1
65981;2
61023;3
65424;1
64171;4
48753;1
62189;1
48896;1
48897;4
65988;1
50523;2
53643;1
73092;3
53640;1
65560;1
49898;1
48892;3
64862;1
54789;1
64865;1
60842;3
45612;1
60882;1
62894;1
60196;1
61422;4
60884;1
62891;1
65166;1
79108;1
79484;1
59510;1
71151;3
56316;1
54089;1
56117;2
61239;1
79307;1
57990;1
79487;1
61439;1
87647;1
89070;1
61230;1
55639;1
74340;1
63497;2
54516;1
64940;3
64941;1
51223;1
70548;1
71822;1
46403;1
51632;1
67359;1
51422;2
58539;1
63297;1
45461;1
64120;2
58680;1
64748;2
64930;1
57663;1
64022;2
51232;4
48223;1
62099;1
70461;2
64132;1
63376;1
57806;1
56698;7
57059;1
51929;1
64517;1
56416;2
71942;1
61736;1
51700;2
55070;1
77257;1
64814;1
84110;2
62868;1
61337;2
71809;1
67912;2
64521;1
64520;3
57046;1
48516;2
58568;9
58429;1
81225;1
61860;1
64341;1
61724;1
78015;1
67464;1
71320;1
62830;1
50349;1
77951;1
64636;1
85375;1
51736;4
56772;2
61488;1
61382;1
62933;1
61380;2
86303;1
57926;1
76049;1
76811;2
62396;2
61895;1
55992;1
65387;5
63114;3
65384;1
61491;1
61492;1
61493;3
85141;1
57528;1
61395;1
64641;1
62940;1
49192;1
65494;1
57124;3
62936;1
65496;1
61882;1
58503;1
57427;1
63249;1
63247;1
52579;2
70331;1
50823;1
62812;2
61971;1
67239;2
71347;1
71348;1
64237;1
62277;1
57310;1
77005;1
65236;1
85490;1
62751;1
62820;3
62822;1
45712;1
52581;1
49075;1
48691;1
71452;1
85489;1
57850;1
51739;1
71709;1
71047;2
51357;1
